EMITTER_COEFFICIENT_SOLUTION,PRESSURE_OUTPUT,OUTPUT_DEMAND,FITNESS
0.0209248176883303,30.574425186965257,1.7,64.20210603256798
0.4244233817038372,30.143735190491206,1.7,2.2408169720658275
0.7188845656554983,29.797932536627677,1.7,1.262517126035267
0.6634129747148374,29.86498806987417,1.7,1.379285745740346
0.1127561679489963,30.481037051947173,1.7,9.177347350842911
0.657219277647402,29.872421327451097,1.7,1.3935734779775966
0.543186586126708,30.00730923673121,1.7,1.716173220623869
0.1058483189348071,30.488159601610175,1.7,9.819189600797374
0.1321209703663661,30.46098653719929,1.7,7.751068975458268
0.7688303869632032,29.73682254731867,1.7,1.1720877348194234
0.1146585576125858,30.47907276849279,1.7,9.014837669480183
0.3051067367697013,30.276486811128493,1.7,3.189648301403822
0.3078770410680513,30.27345461841595,1.7,3.159094711479052
0.207619000594017,30.38164530614978,1.7,4.799484868980235
0.8108923566747501,29.68482695019691,1.7,1.1047599080171808
0.9904243994832984,29.45757912133365,1.7,0.8830631223565715
0.7151145706661666,29.80251713031921,1.7,1.269867280462963
0.426810725042825,30.141034474413576,1.7,2.2273375474793737
0.5998906946271669,29.940703771875924,1.7,1.5401267042047309
0.093353779002911,30.50100239542714,1.7,11.236131226993937
0.3708223959608361,30.203914397423045,1.7,2.5900924645544503
0.737203134180854,29.77559949059868,1.7,1.2278955631296802
0.6429572040081051,29.88949626657869,1.7,1.4275421025578727
0.581932228500462,29.96189919557498,1.7,1.5920985944554382
0.3897829510429562,30.18272725558335,1.7,2.455351010736853
0.7402007147278633,29.7719361268503,1.7,1.2223969428607977
0.5189581823749432,30.035481494018,1.7,1.803363072375772
0.6355977616065454,29.89828452558306,1.7,1.445679027440998
0.986359869477944,29.4628170810332,1.7,0.8871666665690355
0.4932661238496367,30.06516617076432,1.7,1.9053613523635653
0.9399253416314002,29.522355111765577,1.7,0.9366401454078664
0.4877541866670345,30.071509134416686,1.7,1.9286705662681527
0.5954068867555489,29.946004511012227,1.7,1.5528034967578614
0.7359378702221133,29.777145030956323,1.7,1.230230247526505
0.5378019275657566,30.013585327370503,1.7,1.7348591432953124
0.5689814761393712,29.97712623376615,1.7,1.6316547116877664
0.7104311643161358,29.808206975969423,1.7,1.279109291274
0.566510721705042,29.980025716734318,1.7,1.6394106899646814
0.9985896023846572,29.447043838307557,1.7,0.8749234297803773
0.1039257517980991,30.49013911885589,1.7,10.013830988792105
0.6856746473363928,29.838181508740995,1.7,1.3301065104409424
0.638597649092266,29.89470408386709,1.7,1.438234481984736
0.3266906829811105,30.252798933586803,1.7,2.9655808774749053
0.401583442135796,30.169485369146837,1.7,2.378032887793358
0.3243073818829085,30.25542169745652,1.7,2.988828036874856
0.9211000383867368,29.54633331406676,1.7,0.9581593964038514
0.1739908689164724,30.41721400882461,1.7,5.787472732741469
0.464725927548772,30.09791147232119,1.7,2.032150541217587
0.8619625850114507,29.62105160821933,1.7,1.0320456449869582
0.8412362735341945,29.6470186857607,1.7,1.0604652758590654
0.8055199789743785,29.6914949476932,1.7,1.1129585576331114
0.6279646601306208,29.90738322753223,1.7,1.4649486730836825
0.3028274700680822,30.278979742436785,1.7,3.2152143163293343
0.2507627957649418,30.335479328836488,1.7,3.928938527822146
0.29780445720617,30.28446787168437,1.7,3.272967502780799
0.1743464559526109,30.41683981696153,1.7,5.774966320124081
0.8052814263136736,29.69179084886323,1.7,1.1133252042792068
0.3038128491166074,30.27790219121192,1.7,3.204113478943174
0.3758501284408324,30.198307006845127,1.7,2.5530133662392096
0.9519367642186694,29.50700764408147,1.7,0.9233666989137336
0.3238046784034087,30.255974684004176,1.7,2.99377609521192
0.8211664709232238,29.672053321272568,1.7,1.0893867081687252
0.4287359380802851,30.1388552910985,1.7,2.216578768830396
0.6991079446250399,29.82193815689654,1.7,1.3019767965331674
0.8553646952435805,29.62933028374236,1.7,1.0409394010630082
0.6472605280391817,29.884350308018423,1.7,1.4171317499765346
0.4655876422003773,30.09692636824748,1.7,2.028090547765
0.2666401799411608,30.318340330877152,1.7,3.6810628613588183
0.2752102984887445,30.30905602661076,1.7,3.559415881111136
0.3347902232455464,30.243872365794143,1.7,2.8890993150403714
