EMITTER_COEFFICIENT_SOLUTION,PRESSURE_OUTPUT,OUTPUT_DEMAND,FITNESS,NODE
0.1398350763913818,24.854819437638724,12.6,24.75117569402597,N2
0.6802428869739026,24.794002684380157,12.6,48.9796748391731,N2
0.2786034340667054,24.839315814166795,12.6,40.163065711788136,N2
0.0448298342915836,24.86538814117781,12.6,19.619066501340907,N2
0.8335335508618811,24.776537586727983,12.6,26.397949813480796,N2
0.1781762716728796,24.73693141732729,12.6,12.905240835613393,N2
0.022784465150776,24.86783522548541,12.6,18.72031343087232,N2
0.1684974600810411,24.738050063329204,12.6,13.094274975334615,N2
0.1986583544844407,24.84825714677088,12.6,29.55097559480061,N2
0.7856443169849239,24.78200387293598,12.6,30.84949307034901,N2
0.9903281437820302,24.75857679648836,12.6,17.907501321941403,N2
0.3185075857785728,24.83484303693273,12.6,48.957881351276335,N2
0.1875062647229739,24.73585274066985,12.6,12.7280588481059,N2
0.9100634136652228,24.767783248304497,12.6,21.442630989395496,N2
0.5227888770050728,24.811844295320757,12.6,388.3463282582914,N2
0.5289257499003914,24.811150773032324,12.6,305.94667801183954,N2
0.179112017782802,24.736823247413646,12.6,12.88725076467133,N2
0.4316559419819092,24.822125256386407,12.6,129.736350828666,N2
0.3882161900714544,24.71256594482565,12.6,9.818035319504164,N2
0.9756771011154004,24.760259182840564,12.6,18.4637653822275,N2
0.2595757875697362,24.727509076610765,12.6,11.506124040980977,N2
0.3798357757523702,24.827956249733,12.6,73.86106268185712,N2
0.8963804932226611,24.7693501557082,12.6,22.188121180481133,N2
0.0880504694614106,24.860584738717165,12.6,21.66029530893856,N2
0.0098258172851142,24.869272727176863,12.6,18.22974227546897,N2
0.3136203083093318,24.72123896416737,12.6,10.731876146883735,N2
0.7280750695578715,24.78856300027583,12.6,38.67526964539861,N2
0.9098324757920246,24.7678097004289,12.6,21.454800219500367,N2
0.2986323137721731,24.72297897006964,12.6,10.936091557012682,N2
0.4340439842611141,24.82185628296181,12.6,134.42727536943028,N2
0.1998224665304209,24.734428297023733,12.6,12.501403372478327,N2
0.0067562861780652,24.86961312834553,12.6,18.117316615589605,N2
0.112394478783558,24.85787583681324,12.6,23.01044747033512,N2
0.4082814616737311,24.710229350994997,12.6,9.597853263996802,N2
0.023522749412655,24.75476191746484,12.6,16.76238014131805,N2
0.9847716740671992,24.75921494814355,12.6,18.11450852010303,N2
0.3035923615174196,24.83651561414178,12.6,45.25235445112138,N2
0.5415038022684604,24.80972886491714,12.6,213.1990904064041,N2
0.9565519842859712,24.762454056336068,12.6,19.243625411356245,N2
0.2126370351059334,24.732945586666645,12.6,12.27389494358689,N2
0.1762768784595461,24.73715097193432,12.6,12.941910510602511,N2
0.4407884788128082,24.82109650266915,12.6,149.71883803019736,N2
0.0967650665791117,24.85961529418493,12.6,22.124883680038533,N2
0.154962979015983,24.853133133225956,12.6,25.82923681394586,N2
0.474351688874195,24.817312806604622,12.6,345.3646691744919,N2
0.8087104775433487,24.77937213823376,12.6,28.53296758682601,N2
0.2411130902435687,24.843512115348982,12.6,34.370404257037386,N2
0.1000532975935413,24.859249417789957,12.6,22.305445653221184,N2
0.4698612981274408,24.817819287641825,12.6,293.9472273751502,N2
0.3251856548350198,24.834093871906013,12.6,50.82190336311125,N2
0.8799914895433456,24.77122597676557,12.6,23.151717541397684,N2
0.4079627959225156,24.824792645802265,12.6,96.3824825089252,N2
0.2606578800033865,24.727383646156824,12.6,11.48954212282331,N2
0.3191659571768863,24.83476918699809,12.6,49.135532655065525,N2
0.1888817707321661,24.84934879965182,12.6,28.627470358716952,N2
0.6726395845323987,24.79486652285378,12.6,51.14358698541911,N2
0.6479470404046093,24.797670335866904,12.6,59.70512624043299,N2
0.0820843891222022,24.86124824762076,12.6,21.35340841961017,N2
0.8513218255575254,24.77450483593744,12.6,25.05356420040356,N2
0.116077209041421,24.744102269883925,12.6,14.22130264084788,N2
0.1995241031950516,24.848160458443942,12.6,29.635651597701848,N2
0.4063910600680867,24.710449553887017,12.6,9.618181049632645,N2
0.3469203649647887,24.831654353292837,12.6,58.01461173453608,N2
0.3655821957764811,24.715199799599453,12.6,10.078662260825636,N2
0.3473778065330863,24.831602989100094,12.6,58.18800463913488,N2
0.5126932151331689,24.812984866424745,12.6,697.1312933200804,N2
0.2003045342856668,24.84807329590745,12.6,29.71240225554116,N2
0.6370255816425305,24.798909677529014,12.6,64.47603359536802,N2
0.0527836938623182,24.86450475297669,12.6,19.965086442977928,N2
0.0951796837475142,24.85979168138984,12.6,22.03887594425802,N2
0.2797232291251426,24.83919038707095,12.6,40.36641299841151,N2
0.1315944727989297,24.855737620778257,12.6,24.201177029343263,N2
0.410563437391056,24.824499975046173,12.6,99.18019045026644,N2
0.2551247612974161,24.841944457968,12.6,36.327782137417394,N2
0.3607352593360975,24.830102761838106,12.6,63.7533697728721,N2
0.487001641768982,24.815885552737637,12.6,681.0892818423437,N2
0.3851393434151464,24.712924105109277,12.6,9.852681587720044,N2
0.2464958588526316,24.72902487305413,12.6,11.710363815901184,N2
0.2706543393982445,24.840206037072647,12.6,38.776642492643695,N2
0.2300223719811742,24.730932992889272,12.6,11.978009778992504,N2
0.1933161937363243,24.848853700702065,12.6,29.039053363606424,N2
0.4880648689219824,24.815765562769897,12.6,741.7042300409884,N2
0.6821823221047567,24.79378230118752,12.6,48.45661968905032,N2
0.3465818826568447,24.83169235950221,12.6,57.88697584538971,N2
0.9165924603276874,24.767035309909502,12.6,21.10416727182043,N2
0.9144128460550522,24.767285015513373,12.6,21.21597181178999,N2
0.9827288766744544,24.759449529581524,12.6,18.191811484131605,N2
0.4830623044442981,24.816330084896627,12.6,522.8024337080319,N2
0.0227010176286774,24.867844484531155,12.6,18.717069159380102,N2
0.4961410502636911,24.814853980401544,12.6,2290.0905654250364,N2
0.6289647048012461,24.7998241004474,12.6,68.51560127310887,N2
0.4451483205837396,24.820605260150323,12.6,161.60457304157916,N2
0.1541343740041241,24.853225521985323,12.6,25.76774643809153,N2
0.0682206369436775,24.74961818463916,12.6,15.4318292302073,N2
0.6710157610305725,24.795050981302357,12.6,51.63066378570983,N2
0.2417374988108438,24.84344227218397,12.6,34.45311025107933,N2
0.4825183140482147,24.81639146624304,12.6,506.5471741672271,N2
0.0111639359033088,24.86912432191943,12.6,18.279194618400933,N2
0.0575561279849756,24.86397458165728,12.6,20.17867603830408,N2
0.0398257678148059,24.86594377952442,12.6,19.407503257484603,N2
0.6109580898070772,24.801865823221227,12.6,79.65910220573774,N2
0.4225681715410196,24.82314863214949,12.6,114.5302763297186,N2
0.2565823865614696,24.841781329516344,12.6,36.54434740645544,N2
0.9831538909042236,24.75940072509268,12.6,18.175674355958957,N2
0.2986161775807543,24.837073436473677,12.6,44.138184246555966,N2
0.1325139676831324,24.8556351828008,12.6,24.261323753238155,N2
0.5522062320997032,24.80851848825056,12.6,169.46773681920496,N2
0.0352722306150101,24.86644930248577,12.6,19.21894734666493,N2
0.3570208464551103,24.830520014708604,12.6,62.10139343254926,N2
0.0294455163661844,24.867096045727223,12.6,18.982993965206965,N2
0.0289606745268149,24.8671498550204,12.6,18.963623354284003,N2
0.876050329040573,24.771676907933923,12.6,23.395967489007244,N2
0.4717039374067333,24.81761146216504,12.6,313.0727551666078,N2
0.1037191633625014,24.745527508815652,12.6,14.515514026500488,N2
0.4048813505335784,24.825139389745488,12.6,93.26554410381056,N2
