EMITTER_COEFFICIENT_SOLUTION,PRESSURE_OUTPUT,OUTPUT_DEMAND,FITNESS
0.2891207934361591,24.838137574003696,12.6,42.158058261256
0.8328325588821827,24.776617666705192,12.6,26.453871902432304
0.867910897172077,24.77260799309937,12.6,23.91696602518395
0.8670233612213771,24.77270950416341,12.6,23.975173831376107
0.0088554510538797,24.869380341893645,12.6,18.19404939764637
0.029642174958726,24.86707421965292,12.6,18.990862339751484
0.591209827949837,24.80410353084679,12.6,96.93881189921132
0.6869095433891238,24.79324507140739,12.6,47.227185577408726
0.0727487946152073,24.86228619794816,12.6,20.8903982851402
0.7199238901288245,24.789490633679463,12.6,40.114434014835176
0.9706837584772487,24.76083237754785,12.6,18.661263743038145
0.14683572729601,24.85403919320533,12.6,25.238582365182413
0.1797307406992506,24.850370248441564,12.6,27.814143229885214
0.6417031432641973,24.798378937253844,12.6,62.34266583653444
0.709153278583728,24.790715961132115,12.6,42.1881200643695
0.9444651374908276,24.76384044634177,12.6,19.77110200163517
0.101257300145082,24.85911543915455,12.6,22.372304236753184
0.5596133733010825,24.80768051782782,12.6,148.39440326761076
0.885029859611613,24.770649417879326,12.6,22.846751596381
0.0555599800654686,24.864196345830884,12.6,20.088780604995872
0.5847209065038631,24.804838459245666,12.6,104.3747943288331
0.0526679538348059,24.864517609408885,12.6,19.959963124030136
0.1688418712740123,24.85158522972157,12.6,26.90492717852578
0.7727833342024066,24.78347032847748,12.6,32.31123424612807
0.5072926355597818,24.81359483552808,12.6,1212.8843441897684
0.4405847154512324,24.82111945970073,12.6,149.20600206659742
0.4959462317555289,24.814875973238607,12.6,2180.279504717829
0.1037848552338215,24.858834159233474,12.6,22.513982023272348
0.1367598333149625,24.85516211947531,12.6,24.54300734581201
0.8895373717937891,24.770133521811005,12.6,22.58060419134788
0.3498370864648952,24.831326832305344,12.6,59.13829872147169
0.540168587638224,24.809879836837705,12.6,220.2895674881268
0.718204899706407,24.78968622709025,12.6,40.43166567389807
0.1672110856877341,24.85176715110483,12.6,26.77388023778863
0.342412500369095,24.83216047698098,12.6,56.35974482381064
0.6856372507186764,24.7933896711644,12.6,47.5519195168784
0.2342375235962505,24.844281075879078,12.6,33.48540234232724
0.4198353036279664,24.823456315577964,12.6,110.63171769739598
0.6149029402318191,24.80141863824533,12.6,76.91906409817052
0.2762558037532274,24.839578753228743,12.6,39.74335840670584
0.1084546590322572,24.85831440922401,12.6,22.780551894523462
0.7626925863967888,24.784620450918037,12.6,33.55832452716665
0.9930549730646624,24.75826358003152,12.6,17.807619734185565
0.3727475228160711,24.82875299899601,12.6,69.75600894197964
0.6360033867249848,24.79902564936492,12.6,64.96177906117619
0.8673806983847887,24.77266863444705,12.6,23.951704548788253
0.2773796264969982,24.839452885748145,12.6,39.94316997612588
0.2476672193361937,24.842778924424103,12.6,35.2589317519231
0.8005205410801595,24.780306811616946,12.6,29.314763162339084
0.1307736327734865,24.855829064999703,12.6,24.147736692507877
0.6471829400652622,24.79775705973671,12.6,60.015880040745145
0.8117347033848789,24.77902693222369,12.6,28.254666135486577
0.3764209642881331,24.828340114276934,12.6,71.82464417679144
0.1189768021448421,24.857142964083707,12.6,23.4051455118744
0.6087346433260207,24.80211784375713,12.6,81.29107994789669
0.9700527528372748,24.76090480481625,12.6,18.68652015137633
0.0536123385767042,24.864412705293788,12.6,20.001844631850272
0.2524660328432822,24.84224198415332,12.6,35.93933306212103
0.2587547370697913,24.84153819731373,12.6,36.87195873006987
0.1425220124865558,24.85451999400498,12.6,24.935990834579236
0.301168590315391,24.836787327654346,12.6,44.70270447257615
0.4168639231548149,24.82379081792081,12.6,106.68371930313717
0.157941083308855,24.85280105385116,12.6,26.0527001187954
0.5287276880894786,24.811173158182747,12.6,308.0564526589332
0.500378878007197,24.814375539008267,12.6,22842.81592042586
0.567933629938693,24.80673898339452,12.6,130.20268691746475
0.6774412922883327,24.79432101050736,12.6,49.75543724668008
0.7359515834281274,24.787666372976357,12.6,37.37906451510192
0.1615506110519998,24.852398517582262,12.6,26.32881452242845
0.0005528488381305,24.870300980597435,12.6,17.894316974779976
0.5948702454536483,24.803688881210107,12.6,93.19286476447164
0.0039663244302262,24.86992249238033,12.6,18.01633781363722
0.1086073100643848,24.85829741762245,12.6,22.78937316090161
0.3831312721424881,24.827585752717354,12.6,75.9391608505757
0.0032575396384756,24.870001080634125,12.6,17.990865042057717
0.8029276937037726,24.78003212390224,12.6,29.080594429619456
0.2729747285621244,24.839946202224503,12.6,39.171313968001925
0.3139193213079744,24.835357656449126,12.6,47.75471649227773
0.307992539253543,24.836022277154637,12.6,46.28566622194725
0.0429642354993344,24.865595304428503,12.6,19.53965053067927
0.4983243514197346,24.81460749957227,12.6,5258.090088027314
0.2079137729193595,24.847223326532596,12.6,30.48221949042452
0.5343616250713865,24.81053634311992,12.6,257.534604406877
0.0311067493584468,24.8669116694331,12.6,19.04966807165128
0.129026506500106,24.856023691274608,12.6,24.034778424467586
0.8488696970901214,24.774785126909062,12.6,25.230741731571428
0.5076250765678261,24.813557291336096,12.6,1160.0590122636356
0.4560752522373601,24.81937373693864,12.6,201.7585073568956
0.8946851247784694,24.769544250222644,12.6,22.28408967633598
0.025468255694824,24.86753742611892,12.6,18.82526233844816
0.5589634509862311,24.80775405242096,12.6,150.03156603030604
0.2133445750899139,24.846616548565397,12.6,31.056641237836445
0.7818786325740611,24.782433317968767,12.6,31.26367934537136
0.6567764899790292,24.796668041278146,12.6,56.3339811041585
0.5944947928287712,24.80373141470789,12.6,93.56373442656508
0.9967763227473868,24.757836081034583,12.6,17.67307918487763
0.9423681993793076,24.76408091143078,12.6,19.865547977842688
0.8983917246743067,24.76911988482208,12.6,22.075332164327317
0.5158872180067163,24.812624064045732,12.6,557.0247385115326
0.3061268573385477,24.83623146240248,12.6,45.84181301858705
0.9659314227419455,24.761377815358664,12.6,18.853161759383124
0.5582469667013261,24.80783511611019,12.6,151.87873221892588
0.4724398304898971,24.81752845927029,12.6,321.42529519152583
0.7668544147793842,24.78414614350247,12.6,33.03254673024508
0.7781866646915522,24.78285430146785,12.6,31.680643922554523
0.1534171339071275,24.85330549137568,12.6,25.71475781166875
0.3925710954761999,24.826524234299946,12.6,82.597405238785
0.9284246102180996,24.765679442412825,12.6,20.51708215897046
0.4580532333481817,24.819150756354304,12.6,211.2628489681132
0.80033939203067,24.78032748216966,12.6,29.332537282450083
0.3522219007451096,24.831059013910284,12.6,60.09002400587432
