EMITTER_COEFFICIENT_SOLUTION,PRESSURE_OUTPUT,OUTPUT_DEMAND,FITNESS,NODE
0.7345593570436233,26.5032509159997,10.1,26.94874110753906,N6
1.3167178915142934,26.409236043840917,10.1,7.626464498384404,N6
0.2970041681364175,26.572105730699583,10.1,31.496727708990505,N6
0.1120340600822573,26.60073715937103,10.1,16.561567344130868,N6
0.1364160289612992,26.5969794320971,10.1,17.660658152944723,N6
0.3939008122613743,26.556993678747105,10.1,60.10598613970303,N6
1.1265866227826054,26.440238801953605,10.1,9.98805440598993,N6
0.0403570430286359,26.611755091916265,10.1,14.005858984635752,N6
0.7598999956286914,26.49921528439208,10.1,24.305402415776932,N6
0.1704906395198915,26.591719550856368,10.1,19.46921086722033,N6
0.0226894651125129,26.61446431717505,10.1,13.493835050236736,N6
0.1708125753326634,26.59166980939072,10.1,19.48808365524005,N6
0.4008376760479959,26.55590881784044,10.1,64.29868713845704,N6
0.7954698558579056,26.493541809393733,10.1,21.35994891517581,N6
0.0241516847377349,26.61424019843488,10.1,13.534767181593931,N6
1.1875818309656083,26.43032416623473,10.1,9.088080671437728,N6
1.2939018914218618,26.41297152284985,10.1,7.850102117212508,N6
0.9379406402340962,26.47071488279092,10.1,14.358838110694458,N6
1.0642005412243023,26.45034887411157,10.1,11.109935105961483,N6
0.1948011410357011,26.587960963593503,10.1,21.006389734757644,N6
1.0052921125530216,26.45986683331911,10.1,12.423661655174962,N6
0.6436647895400089,26.51768340962624,10.1,44.10145053777131,N6
1.282828606974091,26.414782980883736,10.1,7.96334187831282,N6
0.7968037479748755,26.49332885111505,10.1,21.26322721599153,N6
1.108589376968721,26.443158558222063,10.1,10.288082509942535,N6
0.7408546196527188,26.50224884852961,10.1,26.24014036987214,N6
1.055095828543143,26.451821754913468,10.1,11.29475812439819,N6
1.2217583928506364,26.42475592580714,10.1,8.650333830604081,N6
0.2716804890471407,26.576042409207943,10.1,28.022186944869,N6
0.1976133415983862,26.587525857814448,10.1,21.2001592233574,N6
0.2297596842736329,26.582547466247437,10.1,23.70170054926525,N6
1.0620687727971023,26.4506937923475,10.1,11.152672360780787,N6
0.6662357841244413,26.51410580298101,10.1,38.09146844660236,N6
0.4593825775605262,26.546737066126504,10.1,156.72346735157328,N6
0.1953785542534076,26.587871631170664,10.1,21.045883422864417,N6
0.3805956313639527,26.55907337255401,10.1,53.42744601478408,N6
1.248545394787693,26.42038516326255,10.1,8.33519225492309,N6
1.4043918489455511,26.394843815951525,10.1,6.872163373213012,N6
0.320556071587823,26.568439704587533,10.1,35.60834601931949,N6
1.3326426684899464,26.40662637597226,10.1,7.47764046476778,N6
0.226498381672437,26.58305292531194,10.1,23.42111004423005,N6
0.9868078632383755,26.462847645790376,10.1,12.901435424947566,N6
1.3918413622991055,26.39690777547221,10.1,6.971039672938225,N6
0.8191123300693537,26.489765111444783,10.1,19.76546718949688,N6
1.1868222444840626,26.43044781712686,10.1,9.09830488502715,N6
0.2224023075019996,26.583687637477084,10.1,23.0780396729904,N6
0.7624068278058356,26.49881577479261,10.1,24.07166077432912,N6
0.4450339215648036,26.548987552601176,10.1,115.85939149084774,N6
1.278206801047668,26.415538767025403,10.1,8.01156012133144,N6
0.2410212713122326,26.580801387152327,10.1,24.724943416693066,N6
0.2748169643748086,26.57555511924295,10.1,28.41012523025425,N6
0.1162069508732943,26.600094390266207,10.1,16.73976657554971,N6
0.4834572494722045,26.54295731412649,10.1,384.48031891174304,N6
0.5356319750319214,26.5347494685777,10.1,178.28705486457403,N6
0.5805067743457077,26.527672143486065,10.1,78.82545484313606,N6
0.6603282313018717,26.515042578634315,10.1,39.500988550664886,N6
1.302297258399671,26.41159749507068,10.1,7.7663324487677,N6
0.2862577181887069,26.5737769647278,10.1,29.92169734212065,N6
0.2313757302984409,26.58229696751488,10.1,23.843263871046684,N6
0.4601504796124502,26.546616578250315,10.1,159.73987986767904,N6
0.6497559506828545,26.5167183418136,10.1,42.3010789524796,N6
0.2674889872038994,26.576693482848803,10.1,27.52009634675038,N6
0.0083865883349276,26.616655553330357,10.1,13.106305461239664,N6
0.4100030950293365,26.55447482226812,10.1,70.82944786265544,N6
0.4007133425300926,26.55592826594293,10.1,64.21838285615004,N6
0.2208533394061422,26.5839276232893,10.1,22.95092820413681,N6
1.342422084295681,26.405022786721997,10.1,7.389038037744059,N6
0.1833930573287272,26.58972535397748,10.1,20.255645195209325,N6
0.0851704095729721,26.60487159410455,10.1,15.500224802612868,N6
0.1846503506738783,26.589530952470227,10.1,20.335721735197364,N6
0.455073693184308,26.547413062709342,10.1,141.71006169814248,N6
0.4574227296677728,26.547044554572047,10.1,149.51809248703822,N6
0.2637572364627485,26.57727301960638,10.1,27.08807120728516,N6
0.3344800724171262,26.566270168298644,10.1,38.58952576347516,N6
0.0796400733731108,26.605721986118937,10.1,15.298570257315738,N6
0.8862772566629495,26.479011402229247,10.1,16.300715991392057,N6
0.0192439723371675,26.614992346921756,10.1,13.39836970585228,N6
1.2925936057281977,26.41318559332214,10.1,7.863316224076895,N6
1.242849148510652,26.42131507997683,10.1,8.400303296378166,N6
0.2756572144739422,26.57542456218489,10.1,28.515894743640462,N6
1.0554075787784698,26.451771333638185,10.1,11.288329464694945,N6
0.0441974646525573,26.6111658500255,10.1,14.122408949586536,N6
0.837022566441034,26.48690108345752,10.1,18.706512979541163,N6
0.2041986974528118,26.586506708493022,10.1,21.66832788676608,N6
0.0392931646135448,26.61191830251001,10.1,13.973915946442576,N6
1.208740831478631,26.426877913408667,10.1,8.812087640142474,N6
0.323791217913068,26.5679357709947,10.1,36.25898603004611,N6
0.2283438730392166,26.582766909273797,10.1,23.579061772205733,N6
1.3446191790855375,26.404662412320384,10.1,7.369414611938279,N6
1.0439488309507596,26.453624116634643,10.1,11.529466232019791,N6
0.1256282473879539,26.598642649306008,10.1,17.15670548324728,N6
0.3197057843680022,26.568572138073144,10.1,35.44121455902478,N6
0.9721679110977032,26.465206573785306,10.1,13.30639640092287,N6
0.3596713192463645,26.56234102959329,10.1,45.48632627164645,N6
1.0634117550292874,26.450476503247685,10.1,11.12571082342078,N6
1.451524713330535,26.38708163416367,10.1,6.524145975908161,N6
0.4621754968106828,26.54629881910296,10.1,168.28165614625618,N6
0.7038531416635501,26.50813405504488,10.1,31.032437672783782,N6
1.4832082107534144,26.38185400090933,10.1,6.308973132178683,N6
0.387805788548657,26.557946555613384,10.1,56.849982755994695,N6
0.347033513044209,26.56431286497741,10.1,41.74238698127541,N6
0.3265055560246921,26.567512895928672,10.1,36.82360311399809,N6
0.0054362097619766,26.61710735651618,10.1,13.029153711094398,N6
0.092647776497668,26.60372140194079,10.1,15.781582599073912,N6
0.3777349422494451,26.559520327362712,10.1,52.18137288948052,N6
0.4069549636175356,26.55495180127538,10.1,68.5147351081558,N6
0.6904886193744229,26.510256989641704,10.1,33.22103392486787,N6
0.2154932122687496,26.584757927961284,10.1,22.521747855708643,N6
1.0753256142367251,26.44854825823081,10.1,10.892042779095386,N6
0.5950372570126083,26.525376967854143,10.1,66.749289348898,N6
0.2545540904423098,26.578701763027013,10.1,26.07877304895417,N6
0.0700146731848361,26.607201458230485,10.1,14.959969186431998,N6
1.0454559556081848,26.453380487225,10.1,11.497171630581082,N6
0.6738567622983933,26.512896905021265,10.1,36.41462247563289,N6
1.0100756457490798,26.459094983808868,10.1,12.305660252778106,N6
0.3059966902397533,26.570706521963714,10.1,32.94879757942673,N6
1.3108453406227374,26.41019790161355,10.1,7.682822411910605,N6
0.8800470439421133,26.48001044716596,10.1,16.570570175431296,N6
0.0098220370395325,26.616435710860685,10.1,13.144178078079612,N6
1.3651061368044084,26.40130024765925,10.1,7.19123602385314,N6
0.0364619105798857,26.612352601502373,10.1,13.889621809355909,N6
1.062271426500394,26.45066100472004,10.1,11.148595657524082,N6
0.3880438321572454,26.55790934638334,10.1,56.97049495559566,N6
1.3100060748106972,26.410335341695053,10.1,7.690943492479255,N6
0.3022391960877633,26.57129125810434,10.1,32.325993584524625,N6
1.3030467222852595,26.411474807010656,10.1,7.758939449907937,N6
1.338882393639914,26.40560329795144,10.1,7.420869259465895,N6
0.5398387578498591,26.534086706677456,10.1,159.44655249217212,N6
0.0335032631471423,26.612806428840518,10.1,13.802617148893072,N6
0.3901688437700517,26.55757715941456,10.1,58.06945095461879,N6
0.2312265533367759,26.582320091925872,10.1,23.830124859251097,N6
1.3452682988240097,26.40455593438292,10.1,7.363636513136955,N6
0.2926886354308466,26.572776975934964,10.1,30.844610086410125,N6
0.2713720043949574,26.5760903316712,10.1,27.9846066342246,N6
1.3064069970915242,26.410924671848196,10.1,7.725961450659595,N6
1.4438890717683834,26.388340305049915,10.1,6.578164233136292,N6
0.2263539287358837,26.583075311570568,10.1,23.40883653311098,N6
0.0801712610528944,26.605640317277825,10.1,15.317708455056607,N6
0.407605166391833,26.55485006240115,10.1,68.99567720486728,N6
1.1610482139324851,26.43464078153042,10.1,9.459161181196814,N6
0.2400751252787254,26.580948125207847,10.1,24.635563372625075,N6
0.192258339339244,26.588354330971548,10.1,20.83423171844297,N6
0.5455613025022534,26.53318490953385,10.1,139.40213603854815,N6
0.3735391273847215,26.56017576016409,10.1,50.45571754826133,N6
0.8418219403614542,26.4861331745931,10.1,18.441601274153182,N6
0.3127818324277407,26.56965033058321,10.1,34.13676505982629,N6
1.061362457641223,26.45080806550468,10.1,11.16690403370539,N6
1.4225003544809998,26.39186364672988,10.1,6.734244630530799,N6
0.1832027380382535,26.58975477981605,10.1,20.243579225491597,N6
1.2835068930290008,26.414672049173436,10.1,7.956313373442354,N6
0.2089012296005306,26.58577872351668,10.1,22.01560685021982,N6
0.1357976806124372,26.597074792898383,10.1,17.63096523589988,N6
1.1163534404338564,26.44189928347308,10.1,10.156499748720703,N6
0.8813104762832329,26.479807874933663,10.1,16.51513321026919,N6
0.2306715291822518,26.582406126416146,10.1,23.78136799785661,N6
0.5483889749109863,26.53273920674553,10.1,131.24747813128008,N6
0.4829469248923597,26.54303748516116,10.1,372.98340930997824,N6
0.3012826678720963,26.571440093017245,10.1,32.17121028528891,N6
0.48962812207452,26.54198771208573,10.1,613.003775059047,N6
0.2968567245060469,26.572128666881525,10.1,31.473990436345588,N6
0.5466769479931648,26.533009067323377,10.1,136.06676148356956,N6
1.4033166024657666,26.395020691425884,10.1,6.880526771549673,N6
0.1811855762250505,26.590066640690143,10.1,20.116579631020024,N6
0.0769295899886459,26.606138679618205,10.1,15.20166247477728,N6
0.1876297364733452,26.589070229972258,10.1,20.52805160676897,N6
0.9484149751861384,26.46903021237611,10.1,14.01970276597749,N6
1.3926042887020054,26.396782345599547,10.1,6.964949683785423,N6
0.4749623126066165,26.54429157381381,10.1,254.11843055675496,N6
1.1612149356826489,26.43461367590519,10.1,9.456736507263392,N6
1.245802338486005,26.420833001434147,10.1,8.36642258153439,N6
0.1893459937493711,26.588804799914136,10.1,20.640516869324813,N6
0.8445970824976561,26.485689061721708,10.1,18.29178873500837,N6
1.106023705443302,26.44357458591839,10.1,10.3323060949825,N6
0.2644236062240732,26.577169541612264,10.1,27.164213019916243,N6
0.2821031174382269,26.574422810343734,10.1,29.35442895995832,N6
0.5000424275636732,26.54035072960357,10.1,130358.41504814004,N6
0.3442255819905053,26.56475073833757,10.1,40.99311968956205,N6
0.0816342664347511,26.605415371442604,10.1,15.370670478372178,N6
1.379260155882417,26.398975468141277,10.1,7.072989514834338,N6
0.2430994276382994,26.580479059141773,10.1,24.92357287307297,N6
0.2363135693043294,26.581531432272957,10.1,24.286563077041507,N6
0.3015556343763632,26.571397620453872,10.1,32.215228973379894,N6
0.165078644191331,26.59255561455932,10.1,19.15737665848676,N6
0.4566985672540824,26.5471581633328,10.1,147.02071551758436,N6
0.1972002649299793,26.587589773480254,10.1,21.171471407646877,N6
0.7960250279339225,26.493453176922152,10.1,21.31958699148749,N6
1.471000260258304,26.3838691876532,10.1,6.390216808792885,N6
1.476954306492455,26.38288648895308,10.1,6.350338854182636,N6
1.4655683896175282,26.3847654607591,10.1,6.4270268302919895,N6
0.641308550074684,26.51805664492022,10.1,44.83951878556805,N6
0.3936227131786591,26.55703716256712,10.1,59.9493003771707,N6
0.0327354882459476,26.612924170626123,10.1,13.780222292440769,N6
1.4618600620905549,26.385377212021133,10.1,6.452395985132762,N6
1.381695049119429,26.39857538123969,10.1,7.053030774574547,N6
0.4574105875837251,26.547046459494037,10.1,149.47551882464413,N6
0.4742196402793361,26.5444081936351,10.1,246.80432371972867,N6
0.351723930031802,26.56358118891587,10.1,43.05744333842664,N6
0.920287469025994,26.473552186324383,10.1,14.96866733767698,N6
0.3326491479734406,26.566555541350127,10.1,38.16919095572892,N6
0.9788742984282846,26.464126190442823,10.1,13.117814580196082,N6
0.3203446815515636,26.568472629456643,10.1,35.56664767689124,N6
0.7747882418843399,26.49684182240389,10.1,22.979747897004557,N6
0.9925500219117548,26.46192194535623,10.1,12.749173771711872,N6
1.25222857640018,26.41978374424707,10.1,8.293616825519305,N6
