GENERATION,FITNESS,NODE
91,3143.0616101562564,N14
85,3143.0616101562564,N14
52,3143.0616101562564,N14
46,3143.0616101562564,N14
47,3143.0616101562564,N14
53,3143.0616101562564,N14
84,3143.0616101562564,N14
90,3143.0616101562564,N14
86,3143.0616101562564,N14
92,3143.0616101562564,N14
45,3143.0616101562564,N14
51,3143.0616101562564,N14
79,3143.0616101562564,N14
9,36.46353079267679,N14
8,36.46353079267679,N14
78,3143.0616101562564,N14
50,3143.0616101562564,N14
44,3143.0616101562564,N14
93,3143.0616101562564,N14
87,3143.0616101562564,N14
83,3143.0616101562564,N14
97,3143.0616101562564,N14
68,3143.0616101562564,N14
40,3143.0616101562564,N14
54,3143.0616101562564,N14
55,3143.0616101562564,N14
41,3143.0616101562564,N14
69,3143.0616101562564,N14
96,3143.0616101562564,N14
82,3143.0616101562564,N14
94,3143.0616101562564,N14
80,3143.0616101562564,N14
57,3143.0616101562564,N14
43,3143.0616101562564,N14
42,3143.0616101562564,N14
56,3143.0616101562564,N14
81,3143.0616101562564,N14
95,3143.0616101562564,N14
31,3143.0616101562564,N14
25,308.0046145313109,N14
19,308.0046145313109,N14
18,308.0046145313109,N14
24,308.0046145313109,N14
30,308.0046145313109,N14
26,308.0046145313109,N14
32,3143.0616101562564,N14
33,3143.0616101562564,N14
27,308.0046145313109,N14
100,3143.0616101562564,N14
23,308.0046145313109,N14
37,3143.0616101562564,N14
36,3143.0616101562564,N14
22,308.0046145313109,N14
34,3143.0616101562564,N14
20,308.0046145313109,N14
21,308.0046145313109,N14
35,3143.0616101562564,N14
10,92.21938071513796,N14
38,3143.0616101562564,N14
39,3143.0616101562564,N14
11,92.21938071510776,N14
13,308.0046145313109,N14
12,239.2394090770072,N14
16,308.0046145313109,N14
17,308.0046145313109,N14
29,308.0046145313109,N14
15,308.0046145313109,N14
14,308.0046145313109,N14
28,308.0046145313109,N14
98,3143.0616101562564,N14
73,3143.0616101562564,N14
67,3143.0616101562564,N14
3,36.46353079267679,N14
2,36.46353079267206,N14
66,3143.0616101562564,N14
72,3143.0616101562564,N14
99,3143.0616101562564,N14
64,3143.0616101562564,N14
70,3143.0616101562564,N14
58,3143.0616101562564,N14
1,12.651473832339208,N14
59,3143.0616101562564,N14
71,3143.0616101562564,N14
65,3143.0616101562564,N14
49,3143.0616101562564,N14
61,3143.0616101562564,N14
75,3143.0616101562564,N14
5,36.46353079267679,N14
4,36.46353079267679,N14
74,3143.0616101562564,N14
60,3143.0616101562564,N14
48,3143.0616101562564,N14
89,3143.0616101562564,N14
76,3143.0616101562564,N14
62,3143.0616101562564,N14
6,36.46353079267679,N14
7,36.46353079267679,N14
63,3143.0616101562564,N14
77,3143.0616101562564,N14
88,3143.0616101562564,N14
