GENERATION,FITNESS,NODE
98,799.8820161509748,N13
67,669.7199202287758,N13
73,669.7199202287758,N13
72,669.7199202287758,N13
66,669.7199202287758,N13
99,799.8820161509748,N13
58,109.70815389319368,N13
70,669.7199202287758,N13
64,669.7199202287758,N13
65,669.7199202287758,N13
71,669.7199202287758,N13
59,109.70815389319368,N13
75,669.7199202287758,N13
61,669.7199202287758,N13
49,109.70815389319368,N13
48,109.70815389319368,N13
60,669.7199202303692,N13
74,669.7199202287758,N13
89,669.7199202287758,N13
62,669.7199202287758,N13
76,669.7199202287758,N13
77,669.7199202287758,N13
63,669.7199202287758,N13
88,669.7199202287758,N13
38,109.70815389319368,N13
10,76.36137952109118,N13
11,76.36137952109118,N13
39,109.70815389319368,N13
13,76.36137952109118,N13
12,76.36137952109118,N13
16,76.36137952109118,N13
9,76.36137952109118,N13
8,76.36137952109118,N13
17,76.36137952109118,N13
15,76.36137952109118,N13
29,109.70815389319368,N13
28,109.70815389319368,N13
14,76.36137952109118,N13
19,76.36137952109118,N13
25,109.70815389319368,N13
31,109.70815389319368,N13
6,76.36137952109118,N13
7,76.36137952109118,N13
30,109.70815389319368,N13
24,109.70815389319368,N13
18,76.36137952109118,N13
32,109.70815389319368,N13
26,109.70815389319368,N13
5,76.36137952109118,N13
4,76.36137952109118,N13
27,109.70815389319368,N13
33,109.70815389319368,N13
37,109.70815389319368,N13
23,76.36137952109118,N13
1,76.36137952109118,N13
22,76.36137952109118,N13
36,109.70815389319368,N13
20,76.36137952109118,N13
34,109.70815389319368,N13
3,76.36137952109118,N13
2,76.36137952109118,N13
35,109.70815389319368,N13
21,76.36137952109118,N13
85,669.7199202287758,N13
91,669.7199202287758,N13
46,109.70815389319368,N13
52,109.70815389319368,N13
53,109.70815389319368,N13
47,109.70815389319368,N13
90,669.7199202287758,N13
84,669.7199202287758,N13
92,799.8820161509748,N13
86,669.7199202287758,N13
79,669.7199202287758,N13
51,109.70815389319368,N13
45,109.70815389319368,N13
44,109.70815389319368,N13
50,109.70815389319368,N13
78,669.7199202287758,N13
87,669.7199202287758,N13
93,799.8820161509748,N13
97,799.8820161509748,N13
83,669.7199202287758,N13
54,109.70815389319368,N13
40,109.70815389319368,N13
68,669.7199202287758,N13
69,669.7199202287758,N13
41,109.70815389319368,N13
55,109.70815389319368,N13
82,669.7199202287758,N13
96,799.8820161509748,N13
80,669.7199202287758,N13
94,799.8820161509748,N13
43,109.70815389319368,N13
57,109.70815389319368,N13
100,799.8820161509748,N13
56,109.70815389319368,N13
42,109.70815389319368,N13
95,799.8820161509748,N13
81,669.7199202287758,N13
