GENERATION,FITNESS,NODE
3,481.55766543750366,N7
19,980.5929325438176,N7
25,980.5929325438176,N7
31,980.5929325438176,N7
30,980.5929325438176,N7
24,980.5929325438176,N7
18,980.5929325438176,N7
2,481.55766543750366,N7
32,980.5929325438176,N7
26,980.5929325438176,N7
27,980.5929325438176,N7
33,980.5929325438176,N7
1,58.67526307609678,N7
100,50520.025822165975,N7
5,980.5929325438176,N7
37,1614.3501442564318,N7
23,980.5929325438176,N7
22,980.5929325438176,N7
36,1614.3501442564318,N7
4,481.55766543750366,N7
6,980.5929325438176,N7
20,980.5929325438176,N7
34,980.5929325438176,N7
35,1614.3501442564318,N7
21,980.5929325438176,N7
7,980.5929325438176,N7
85,50520.025822165975,N7
91,50520.025822165975,N7
46,1614.3501442564318,N7
52,1614.3501442564318,N7
53,1614.3501442564318,N7
47,1614.3501442564318,N7
90,50520.025822165975,N7
84,50520.025822165975,N7
92,50520.025822165975,N7
86,50520.025822165975,N7
79,3156.314404613095,N7
51,1614.3501442564318,N7
45,1614.3501442564318,N7
44,1614.3501442564318,N7
50,1614.3501442564318,N7
78,3156.314404613095,N7
87,50520.025822165975,N7
93,50520.025822165975,N7
97,50520.025822165975,N7
83,50520.025822165975,N7
54,1614.3501442564318,N7
40,1614.3501442564318,N7
68,1925.291692139244,N7
69,1925.291692139244,N7
41,1614.3501442564318,N7
55,1925.291692139244,N7
82,50520.025822165975,N7
96,50520.025822165975,N7
80,3156.314404613095,N7
94,50520.025822165975,N7
43,1614.3501442564318,N7
57,1925.291692139244,N7
56,1925.291692139244,N7
42,1614.3501442564318,N7
95,50520.025822165975,N7
81,3156.314404613095,N7
98,50520.025822165975,N7
67,1925.291692139244,N7
73,1925.291692139244,N7
72,1925.291692139244,N7
66,1925.291692139244,N7
99,50520.025822165975,N7
58,1925.291692139244,N7
70,1925.291692139244,N7
64,1925.291692139244,N7
65,1925.291692139244,N7
71,1925.291692139244,N7
59,1925.291692139244,N7
75,1925.291692139244,N7
61,1925.291692139244,N7
49,1614.3501442564318,N7
48,1614.3501442564318,N7
60,1925.291692139244,N7
74,1925.291692139244,N7
89,50520.025822165975,N7
62,1925.291692139244,N7
76,1925.291692139244,N7
77,3156.314404613095,N7
63,1925.291692139244,N7
88,50520.025822165975,N7
38,1614.3501442564318,N7
10,980.5929325438176,N7
11,980.5929325438176,N7
39,1614.3501442564318,N7
9,980.5929325438176,N7
13,980.5929325438176,N7
12,980.5929325438176,N7
8,980.5929325438176,N7
16,980.5929325438176,N7
17,980.5929325438176,N7
15,980.5929325438176,N7
29,980.5929325438176,N7
28,980.5929325438176,N7
14,980.5929325438176,N7
