GENERATION,FITNESS,NODE
87,179021.6593332112,N1
93,179021.6593332112,N1
78,179021.6593332112,N1
44,179021.6593332112,N1
50,179021.6593332112,N1
5,2532.999669360252,N1
4,2532.999669360252,N1
51,179021.6593332112,N1
45,179021.6593332112,N1
79,179021.6593332112,N1
92,179021.6593332112,N1
86,179021.6593332112,N1
90,179021.6593332112,N1
84,179021.6593332112,N1
53,179021.6593332112,N1
47,179021.6593332112,N1
6,2532.999669360252,N1
7,2532.999669360252,N1
46,179021.6593332112,N1
52,179021.6593332112,N1
85,179021.6593332112,N1
91,179021.6593332112,N1
95,179021.6593332112,N1
81,179021.6593332112,N1
56,179021.6593332112,N1
42,179021.6593332112,N1
3,2236.1292000946155,N1
2,2236.1292000946155,N1
43,179021.6593332112,N1
57,179021.6593332112,N1
80,179021.6593332112,N1
94,179021.6593332112,N1
82,179021.6593332112,N1
96,179021.6593332112,N1
41,179021.6593332112,N1
55,179021.6593332112,N1
69,179021.6593332112,N1
1,2236.1292000946155,N1
68,179021.6593332112,N1
54,179021.6593332112,N1
40,179021.6593332112,N1
97,179021.6593332112,N1
83,179021.6593332112,N1
27,179021.6593332112,N1
33,179021.6593332112,N1
32,179021.6593332112,N1
26,179021.6593332112,N1
18,179021.6593332112,N1
30,179021.6593332112,N1
24,179021.6593332112,N1
25,179021.6593332112,N1
31,179021.6593332112,N1
19,179021.6593332112,N1
35,179021.6593332112,N1
21,179021.6593332112,N1
20,179021.6593332112,N1
34,179021.6593332112,N1
22,179021.6593332112,N1
36,179021.6593332112,N1
37,179021.6593332112,N1
23,179021.6593332112,N1
12,179021.6593332112,N1
13,179021.6593332112,N1
100,179021.6593332112,N1
39,179021.6593332112,N1
11,179021.6593332112,N1
10,179021.6593332112,N1
38,179021.6593332112,N1
14,179021.6593332112,N1
28,179021.6593332112,N1
29,179021.6593332112,N1
15,179021.6593332112,N1
17,179021.6593332112,N1
16,179021.6593332112,N1
59,179021.6593332112,N1
65,179021.6593332112,N1
71,179021.6593332112,N1
70,179021.6593332112,N1
64,179021.6593332112,N1
58,179021.6593332112,N1
99,179021.6593332112,N1
72,179021.6593332112,N1
66,179021.6593332112,N1
67,179021.6593332112,N1
73,179021.6593332112,N1
98,179021.6593332112,N1
88,179021.6593332112,N1
77,179021.6593332112,N1
63,179021.6593332112,N1
62,179021.6593332112,N1
76,179021.6593332112,N1
89,179021.6593332112,N1
60,179021.6593332112,N1
74,179021.6593332112,N1
48,179021.6593332112,N1
9,2532.999669360252,N1
8,2532.999669360252,N1
49,179021.6593332112,N1
75,179021.6593332112,N1
61,179021.6593332112,N1
