GENERATION,FITNESS,NODE
89,1145.7438515471233,N11
62,1098.9101430578946,N11
76,1098.9101430578946,N11
77,1145.7438515471233,N11
63,1098.9101430578946,N11
88,1145.7438515471233,N11
49,1098.9101430578946,N11
75,1098.9101430578946,N11
61,1098.9101430578946,N11
60,1098.9101430578946,N11
74,1098.9101430578946,N11
48,1098.9101430578946,N11
70,1098.9101430578946,N11
64,1098.9101430578946,N11
58,1098.9101430578946,N11
59,1098.9101430578946,N11
65,1098.9101430578946,N11
71,1098.9101430578946,N11
98,1145.7438515471233,N11
67,1098.9101430578946,N11
73,1098.9101430578946,N11
72,1098.9101430578946,N11
66,1098.9101430578946,N11
99,1145.7438515471233,N11
29,1069.09406264032,N11
15,1069.09406264032,N11
14,1069.09406264032,N11
28,1069.09406264032,N11
16,1069.09406264032,N11
17,1069.09406264032,N11
13,1069.09406264032,N11
12,1069.09406264032,N11
10,1069.09406264032,N11
38,1098.9101430578946,N11
8,1069.09406264032,N11
9,1069.09406264032,N11
39,1098.9101430578946,N11
11,1069.09406264032,N11
20,1069.09406264032,N11
34,1098.9101430578946,N11
4,122.59492663403178,N11
5,1069.0940626484412,N11
35,1098.9101430578946,N11
21,1069.09406264032,N11
37,1098.9101430578946,N11
23,1069.09406264032,N11
7,1069.09406264032,N11
6,1069.09406264032,N11
100,1145.7438515471233,N11
22,1069.09406264032,N11
36,1098.9101430578946,N11
32,1098.9101430578946,N11
26,1069.09406264032,N11
2,122.59492663403178,N11
3,122.59492663403178,N11
27,1069.09406264032,N11
33,1098.9101430578946,N11
25,1069.09406264032,N11
31,1098.9101430578946,N11
19,1069.09406264032,N11
1,46.48677684421349,N11
18,1069.09406264032,N11
30,1098.9101430578946,N11
24,1069.09406264032,N11
80,1145.7438515471233,N11
94,1145.7438515471233,N11
43,1098.9101430578946,N11
57,1098.9101430578946,N11
56,1098.9101430578946,N11
42,1098.9101430578946,N11
95,1145.7438515471233,N11
81,1145.7438515471233,N11
97,1145.7438515471233,N11
83,1145.7438515471233,N11
68,1098.9101430578946,N11
54,1098.9101430578946,N11
40,1098.9101430578946,N11
41,1098.9101430578946,N11
55,1098.9101430578946,N11
69,1098.9101430578946,N11
82,1145.7438515471233,N11
96,1145.7438515471233,N11
92,1145.7438515471233,N11
86,1145.7438515471233,N11
51,1098.9101430578946,N11
45,1098.9101430578946,N11
79,1145.7438515471233,N11
78,1145.7438515471233,N11
44,1098.9101430578946,N11
50,1098.9101430578946,N11
87,1145.7438515471233,N11
93,1145.7438515471233,N11
85,1145.7438515471233,N11
91,1145.7438515471233,N11
46,1098.9101430578946,N11
52,1098.9101430578946,N11
53,1098.9101430578946,N11
47,1098.9101430578946,N11
90,1145.7438515471233,N11
84,1145.7438515471233,N11
