GENERATION,FITNESS,NODE
34,2157.8039980106314,N9
20,2157.8039980106314,N9
21,2157.8039980106314,N9
35,2157.8039980106314,N9
23,2157.8039980106314,N9
37,2157.8039980106314,N9
36,2157.8039980106314,N9
22,2157.8039980106314,N9
26,2157.8039980106314,N9
32,2157.8039980106314,N9
33,2157.8039980106314,N9
27,2157.8039980106314,N9
9,2157.8039980106314,N9
19,2157.8039980106314,N9
31,2157.8039980106314,N9
25,2157.8039980106314,N9
24,2157.8039980106314,N9
30,2157.8039980106314,N9
18,2157.8039980106314,N9
8,1334.8823100638526,N9
94,11923.166545470194,N9
80,2157.8039980106314,N9
57,2157.8039980106314,N9
43,2157.8039980106314,N9
42,2157.8039980106314,N9
56,2157.8039980106314,N9
81,11923.166545470194,N9
95,11923.166545470194,N9
83,11923.166545470194,N9
97,11923.166545470194,N9
40,2157.8039980106314,N9
54,2157.8039980106314,N9
68,2157.8039980106314,N9
69,2157.8039980106314,N9
55,2157.8039980106314,N9
41,2157.8039980106314,N9
96,11923.166545470194,N9
82,11923.166545470194,N9
86,11923.166545470194,N9
92,11923.166545470194,N9
79,2157.8039980106314,N9
45,2157.8039980106314,N9
51,2157.8039980106314,N9
50,2157.8039980106314,N9
44,2157.8039980106314,N9
78,2157.8039980106314,N9
93,11923.166545470194,N9
87,11923.166545470194,N9
91,11923.166545470194,N9
85,11923.166545470194,N9
52,2157.8039980106314,N9
46,2157.8039980106314,N9
47,2157.8039980106314,N9
53,2157.8039980106314,N9
84,11923.166545470194,N9
90,11923.166545470194,N9
89,11923.166545470194,N9
76,2157.8039980106314,N9
62,2157.8039980106314,N9
63,2157.8039980106314,N9
77,2157.8039980106314,N9
88,11923.166545470194,N9
61,2157.8039980106314,N9
75,2157.8039980106314,N9
49,2157.8039980106314,N9
48,2157.8039980106314,N9
74,2157.8039980106314,N9
60,2157.8039980106314,N9
58,2157.8039980106314,N9
64,2157.8039980106314,N9
70,2157.8039980106314,N9
71,2157.8039980106314,N9
65,2157.8039980106314,N9
59,2157.8039980106314,N9
100,11923.166545470194,N9
98,11923.166545470194,N9
73,2157.8039980106314,N9
67,2157.8039980106314,N9
66,2157.8039980106314,N9
72,2157.8039980106314,N9
99,11923.166545470194,N9
5,1334.8823100638526,N9
15,2157.8039980106314,N9
29,2157.8039980106314,N9
28,2157.8039980106314,N9
14,2157.8039980106314,N9
4,1334.8823100701832,N9
6,1334.8823100638526,N9
16,2157.8039980106314,N9
17,2157.8039980106314,N9
7,1334.8823100638526,N9
3,586.6175405995936,N9
13,2157.8039980106314,N9
12,2157.8039980106314,N9
2,586.6175405995936,N9
38,2157.8039980106314,N9
10,2157.8039980106314,N9
11,2157.8039980106314,N9
39,2157.8039980106314,N9
1,67.25628551396107,N9
