GENERATION,FITNESS,NODE
48,18134.98837722737,N8
60,18134.98837722737,N8
74,18134.98837722737,N8
75,18134.98837722737,N8
61,18134.98837722737,N8
49,18134.98837722737,N8
88,18134.98837722737,N8
77,18134.98837722737,N8
63,18134.98837722737,N8
62,18134.98837722737,N8
76,18134.98837722737,N8
89,18134.98837722737,N8
99,18134.98837722737,N8
72,18134.98837722737,N8
66,18134.98837722737,N8
67,18134.98837722737,N8
73,18134.98837722737,N8
98,18134.98837722737,N8
65,18134.98837722737,N8
71,18134.98837722737,N8
59,18134.98837722737,N8
58,18134.98837722737,N8
70,18134.98837722737,N8
64,18134.98837722737,N8
17,4955.668579409157,N8
16,4955.668579409157,N8
28,4955.668579409157,N8
14,4955.668579409157,N8
15,4955.668579409157,N8
29,4955.668579409157,N8
11,4955.668579409157,N8
39,18134.98837722737,N8
9,4955.668579409157,N8
8,4955.668579409157,N8
38,18134.98837722737,N8
10,4955.668579409157,N8
12,4955.668579409157,N8
13,4955.668579409157,N8
22,4955.668579409157,N8
36,18134.98837722737,N8
6,4955.668579409157,N8
7,4955.668579409157,N8
37,18134.98837722737,N8
23,4955.668579409157,N8
35,18134.98837722737,N8
21,4955.668579409157,N8
5,4955.668579409157,N8
100,18134.98837722737,N8
4,225.3862049594528,N8
20,4955.668579409157,N8
34,18134.98837722737,N8
30,4955.668579409157,N8
24,4955.668579409157,N8
18,4955.668579409157,N8
1,225.38620495927236,N8
19,4955.668579409157,N8
25,4955.668579409157,N8
31,4955.668579409157,N8
27,4955.668579409157,N8
33,18134.98837722737,N8
3,225.3862049594528,N8
2,225.3862049594528,N8
32,4955.668579409157,N8
26,4955.668579409157,N8
82,18134.98837722737,N8
96,18134.98837722737,N8
69,18134.98837722737,N8
41,18134.98837722737,N8
55,18134.98837722737,N8
54,18134.98837722737,N8
40,18134.98837722737,N8
68,18134.98837722737,N8
97,18134.98837722737,N8
83,18134.98837722737,N8
95,18134.98837722737,N8
81,18134.98837722737,N8
56,18134.98837722737,N8
42,18134.98837722737,N8
43,18134.98837722737,N8
57,18134.98837722737,N8
80,18134.98837722737,N8
94,18134.98837722737,N8
90,18134.98837722737,N8
84,18134.98837722737,N8
53,18134.98837722737,N8
47,18134.98837722737,N8
46,18134.98837722737,N8
52,18134.98837722737,N8
85,18134.98837722737,N8
91,18134.98837722737,N8
87,18134.98837722737,N8
93,18134.98837722737,N8
44,18134.98837722737,N8
50,18134.98837722737,N8
78,18134.98837722737,N8
79,18134.98837722737,N8
51,18134.98837722737,N8
45,18134.98837722737,N8
92,18134.98837722737,N8
86,18134.98837722737,N8
