GENERATION,FITNESS,NODE
1,821.3130979946153,N5
20,16676.61070667581,N5
34,30529.06456775925,N5
35,30529.06456775925,N5
21,16676.61070667581,N5
2,1260.4280349654132,N5
37,30529.06456775925,N5
23,16676.61070667581,N5
22,16676.61070667581,N5
36,30529.06456775925,N5
3,1260.4280349654132,N5
7,10120.561564417249,N5
32,30529.06456775925,N5
26,16676.61070667581,N5
27,16676.61070667581,N5
33,30529.06456775925,N5
6,10120.561564417249,N5
4,8039.957650082416,N5
25,16676.61070667581,N5
31,30529.06456775925,N5
19,16676.61070667581,N5
18,16676.61070667581,N5
30,30529.06456775925,N5
24,16676.61070667581,N5
5,10120.561564417249,N5
80,32413.682229551767,N5
94,32413.682229551767,N5
43,30529.06456775925,N5
57,32413.682229551767,N5
100,32413.682229551767,N5
56,32413.682229551767,N5
42,30529.06456775925,N5
95,32413.682229551767,N5
81,32413.682229551767,N5
97,32413.682229551767,N5
83,32413.682229551767,N5
68,32413.682229551767,N5
54,32413.682229551767,N5
40,30529.06456775925,N5
41,30529.06456775925,N5
55,32413.682229551767,N5
69,32413.682229551767,N5
82,32413.682229551767,N5
96,32413.682229551767,N5
92,32413.682229551767,N5
86,32413.682229551767,N5
51,32413.682229551767,N5
45,30529.06456775925,N5
79,32413.682229551767,N5
78,32413.682229551767,N5
44,30529.06456775925,N5
50,32413.682229551767,N5
87,32413.682229551767,N5
93,32413.682229551767,N5
85,32413.682229551767,N5
91,32413.682229551767,N5
46,30529.06456775925,N5
52,32413.682229551767,N5
53,32413.682229551767,N5
47,30529.06456775925,N5
90,32413.682229551767,N5
84,32413.682229551767,N5
89,32413.682229551767,N5
62,32413.682229551767,N5
76,32413.682229551767,N5
77,32413.682229551767,N5
63,32413.682229551767,N5
88,32413.682229551767,N5
49,30529.06456775925,N5
75,32413.682229551767,N5
61,32413.682229551767,N5
60,32413.682229551767,N5
74,32413.682229551767,N5
48,30529.06456775925,N5
70,32413.682229551767,N5
64,32413.682229551767,N5
58,32413.682229551767,N5
59,32413.682229551767,N5
65,32413.682229551767,N5
71,32413.682229551767,N5
98,32413.682229551767,N5
67,32413.682229551767,N5
73,32413.682229551767,N5
72,32413.682229551767,N5
66,32413.682229551767,N5
99,32413.682229551767,N5
8,10120.561564417249,N5
29,16676.61070667581,N5
15,10120.561564417249,N5
14,10120.561564417249,N5
28,16676.61070667581,N5
9,10120.561564417249,N5
16,10120.561564417249,N5
17,16676.61070667581,N5
13,10120.561564417249,N5
12,10120.561564417249,N5
10,10120.561564417249,N5
38,30529.06456775925,N5
39,30529.06456775925,N5
11,10120.561564417249,N5
