EMITTER_COEFFICIENT_SOLUTION,PRESSURE_OUTPUT,OUTPUT_DEMAND,FITNESS
0.263548711645711,26.57730539986374,10.1,27.064332574619492
0.9958473256653108,26.461390263498075,10.1,12.663335297666562
0.9526761894478832,26.46834459518561,10.1,13.88622628677668
0.2141647020707339,26.58496368236048,10.1,22.417864621115275
0.4716766053657732,26.54480748513339,10.1,224.6643551253767
0.4902768604209171,26.54188576049686,10.1,653.8683979543031
0.2230764985398433,26.583583176993614,10.1,23.1338093461404
0.4256087345393224,26.552031612684104,10.1,85.65155019338908
0.9332959309783788,26.471461646004165,10.1,14.514471741389176
0.5626504559942906,26.530490287789604,10.1,101.33649694113376
0.9527017368847064,26.468340484236165,10.1,13.885433628825195
0.3393216220427261,26.565515416878934,10.1,39.74718229582521
0.3449787621099829,26.56463327669207,10.1,41.19146149049121
0.2296696619652743,26.582561419711745,10.1,23.693864494669068
0.9624340961323242,26.466774026501504,10.1,13.589841730059836
0.0619561712355243,26.608439492051524,10.1,14.68793471408947
0.5251504998916376,26.53640015178756,10.1,252.63696310217068
0.1496170343450212,26.594942828733792,10.1,18.319572046538124
0.6031030969876504,26.524102175359573,10.1,61.51489507989883
0.54329096152151,26.53354271729708,10.1,146.7204287299815
0.4567288381418766,26.547153414432067,10.1,147.12343515548673
0.1828238291946713,26.589813363153,10.1,20.219600065321227
0.3896510172323768,26.557658110753223,10.1,57.79775527871692
0.2763520167613039,26.575316600202697,10.1,28.60395581222149
0.398985751192875,26.55619848053462,10.1,63.12302515369621
0.8695586692082641,26.48169160217708,10.1,17.04541621713944
0.2409181541843497,26.58081737997864,10.1,24.715170501323374
0.9016631988528956,26.476542851400566,10.1,15.670162053181809
0.4788808657253685,26.54367617890719,10.1,301.22494821645995
0.6805931765458884,26.51182792941597,10.1,35.0502446274423
0.3118033024779028,26.569802674452184,10.1,33.960154364770744
0.3444738581034289,26.564712019140053,10.1,41.058288254511965
0.5323320478276309,26.53526925738441,10.1,196.4967236894139
0.8661468978274542,26.48223827511086,10.1,17.205743945040762
0.2732778029611044,26.57579425708942,10.1,28.218411146234104
0.3210304667687558,26.568365814234745,10.1,35.70228276855088
0.4639412146826503,26.54602172081315,10.1,176.5125343137027
0.6517369191011915,26.51640441708636,10.1,41.74670958943998
0.2492413047518278,26.57952622627304,10.1,25.529855876115786
0.713085222610467,26.506666704137047,10.1,29.680903610881053
0.9215535928302884,26.473348772193333,10.1,14.923228517547228
0.0872083780334813,26.60455815386024,10.1,15.575898659081584
0.783094276672042,26.4955169059061,10.1,22.30077305011331
0.2473372049571961,26.57982165632789,10.1,25.338743805163794
0.4132517543100574,26.5539663797494,10.1,73.47549918303099
0.0026337108265557,26.61753644640895,10.1,12.956716876911749
0.8743765858280736,26.48091946069203,10.1,16.823987756675493
0.50219937567782,26.540011477880007,10.1,2882.4849933504192
0.9124013555335118,26.474818870699607,10.1,15.25796720016661
0.2353456859930737,26.58168150354549,10.1,24.19836691584729
0.3868667775052696,26.558093330362,10.1,56.37954384036863
0.388332779260073,26.557864179663447,10.1,57.117467932707896
0.1048009838329283,26.601850956965464,10.1,16.26160203001735
0.8345275775133917,26.48730021286193,10.1,18.84723243641952
0.4504646829478821,26.548135975083888,10.1,128.54173744870468
0.4345997481034038,26.550623014491784,10.1,97.40309962754772
0.581917303345369,26.527449417804384,10.1,77.46543653480369
0.2309600623640101,26.582361401105903,10.1,23.80668948465346
0.3298649103098423,26.566989447250045,10.1,37.547338057377246
0.1060121779472866,26.60166447973244,10.1,16.311064003087946
0.4866898592286186,26.542449427441667,10.1,477.7769961160171
0.4055053304245923,26.55517861648545,10.1,67.46629644514206
0.2472108689136956,26.57984125689299,10.1,25.32616547144114
0.2816186124204957,26.57449811882089,10.1,29.289680099371974
0.1666640865504708,26.59231071530008,10.1,19.24767959856498
0.0815903089968884,26.605422130423527,10.1,15.36907378424329
0.5158912017976806,26.53785760943133,10.1,399.8734272241298
0.7470619988541286,26.501260455111712,10.1,25.576791398584103
0.2369162546085044,26.581437981374822,10.1,24.341809274926256
0.1505771751606772,26.59479464481894,10.1,18.369438936098675
0.5539712196931585,26.53185913091005,10.1,117.65716555278738
0.6573115319106086,26.51552083459098,10.1,40.2615937943005
0.6594610974151839,26.515180058314375,10.1,39.716673251892345
0.7998710062151227,26.49283910316698,10.1,21.04408210178369
0.3457288450753144,26.564516293391986,10.1,41.39091242242836
