GENERATION,FITNESS,NODE
15,4654.688712758511,N2
29,5290.978029466645,N2
28,5290.978029466645,N2
14,4654.688712758511,N2
16,4654.688712758511,N2
17,4654.688712758511,N2
13,4654.688712758511,N2
12,3576.785608461264,N2
38,5290.978029466645,N2
10,3576.785608461264,N2
11,3576.785608461264,N2
39,5290.978029466645,N2
4,3576.785608461264,N2
89,13569.87496930618,N2
76,13569.87496930618,N2
62,5979.357812777232,N2
63,13569.87496930618,N2
77,13569.87496930618,N2
88,13569.87496930618,N2
5,3576.785608461264,N2
7,3576.785608461264,N2
61,5979.357812777232,N2
75,13569.87496930618,N2
49,5290.978029466645,N2
48,5290.978029466645,N2
74,13569.87496930618,N2
60,5979.357812777232,N2
6,3576.785608461264,N2
2,3576.785608461264,N2
58,5979.357812777232,N2
64,13569.87496930618,N2
70,13569.87496930618,N2
71,13569.87496930618,N2
65,13569.87496930618,N2
59,5979.357812777232,N2
3,3576.785608461264,N2
98,13569.87496930618,N2
1,2592.772769470129,N2
73,13569.87496930618,N2
67,13569.87496930618,N2
66,13569.87496930618,N2
72,13569.87496930618,N2
99,13569.87496930618,N2
94,13569.87496930618,N2
80,13569.87496930618,N2
57,5979.357812777232,N2
43,5290.978029466645,N2
42,5290.978029466645,N2
56,5979.357812777232,N2
81,13569.87496930618,N2
95,13569.87496930618,N2
83,13569.87496930618,N2
97,13569.87496930618,N2
40,5290.978029466645,N2
54,5979.357812777232,N2
68,13569.87496930618,N2
69,13569.87496930618,N2
55,5979.357812777232,N2
41,5290.978029466645,N2
96,13569.87496930618,N2
82,13569.87496930618,N2
86,13569.87496930618,N2
92,13569.87496930618,N2
79,13569.87496930618,N2
45,5290.978029466645,N2
51,5290.978029466645,N2
50,5290.978029466645,N2
44,5290.978029466645,N2
78,13569.87496930618,N2
93,13569.87496930618,N2
87,13569.87496930618,N2
8,3576.785608461264,N2
91,13569.87496930618,N2
85,13569.87496930618,N2
52,5979.357812777232,N2
46,5290.978029466645,N2
47,5290.978029466645,N2
53,5979.357812777232,N2
84,13569.87496930618,N2
90,13569.87496930618,N2
9,3576.785608461264,N2
34,5290.978029466645,N2
20,5290.978029466645,N2
21,5290.978029466645,N2
35,5290.978029466645,N2
23,5290.978029466645,N2
37,5290.978029466645,N2
100,13569.87496930618,N2
36,5290.978029466645,N2
22,5290.978029466645,N2
26,5290.978029466645,N2
32,5290.978029466645,N2
33,5290.978029466645,N2
27,5290.978029466645,N2
19,5290.978029466645,N2
31,5290.978029466645,N2
25,5290.978029466645,N2
24,5290.978029466645,N2
30,5290.978029466645,N2
18,4654.688712758511,N2
