GENERATION,FITNESS,NODE
1,11556.268505882124,N5
20,11556.268505882124,N5
34,147606.95386323892,N5
35,147606.95386323892,N5
21,11556.268505882124,N5
2,11556.268505882124,N5
37,147606.95386323892,N5
23,11556.268505882124,N5
22,11556.268505882124,N5
36,147606.95386323892,N5
3,11556.268505882124,N5
7,11556.268505882124,N5
32,11556.268505882124,N5
26,11556.268505882124,N5
27,11556.268505882124,N5
33,147606.95386323892,N5
6,11556.268505882124,N5
4,11556.268505882124,N5
25,11556.268505882124,N5
31,11556.268505882124,N5
19,11556.268505882124,N5
18,11556.268505882124,N5
30,11556.268505882124,N5
24,11556.268505882124,N5
5,11556.268505882124,N5
80,147606.95386323892,N5
94,147606.95386323892,N5
43,147606.95386323892,N5
57,147606.95386323892,N5
100,147606.95386323892,N5
56,147606.95386323892,N5
42,147606.95386323892,N5
95,147606.95386323892,N5
81,147606.95386323892,N5
97,147606.95386323892,N5
83,147606.95386323892,N5
68,147606.95386323892,N5
54,147606.95386323892,N5
40,147606.95386323892,N5
41,147606.95386323892,N5
55,147606.95386323892,N5
69,147606.95386323892,N5
82,147606.95386323892,N5
96,147606.95386323892,N5
92,147606.95386323892,N5
86,147606.95386323892,N5
51,147606.95386323892,N5
45,147606.95386323892,N5
79,147606.95386323892,N5
78,147606.95386323892,N5
44,147606.95386323892,N5
50,147606.95386323892,N5
87,147606.95386323892,N5
93,147606.95386323892,N5
85,147606.95386323892,N5
91,147606.95386323892,N5
46,147606.95386323892,N5
52,147606.95386323892,N5
53,147606.95386323892,N5
47,147606.95386323892,N5
90,147606.95386323892,N5
84,147606.95386323892,N5
89,147606.95386323892,N5
62,147606.95386323892,N5
76,147606.95386323892,N5
77,147606.95386323892,N5
63,147606.95386323892,N5
88,147606.95386323892,N5
49,147606.95386323892,N5
75,147606.95386323892,N5
61,147606.95386323892,N5
60,147606.95386323892,N5
74,147606.95386323892,N5
48,147606.95386323892,N5
70,147606.95386323892,N5
64,147606.95386323892,N5
58,147606.95386323892,N5
59,147606.95386323892,N5
65,147606.95386323892,N5
71,147606.95386323892,N5
98,147606.95386323892,N5
67,147606.95386323892,N5
73,147606.95386323892,N5
72,147606.95386323892,N5
66,147606.95386323892,N5
99,147606.95386323892,N5
8,11556.268505882124,N5
29,11556.268505882124,N5
15,11556.268505882124,N5
14,11556.268505882124,N5
28,11556.268505882124,N5
9,11556.268505882124,N5
16,11556.268505882124,N5
17,11556.268505882124,N5
13,11556.268505882124,N5
12,11556.268505882124,N5
10,11556.268505882124,N5
38,147606.95386323892,N5
39,147606.95386323892,N5
11,11556.268505882124,N5
