GENERATION,FITNESS,NODE
36,151237.38416466158,N10
22,11204.929163417337,N10
23,11204.929163417337,N10
37,151237.38416466158,N10
21,11204.929163417337,N10
35,151237.38416466158,N10
34,151237.38416466158,N10
20,11204.929163417337,N10
18,11204.929163417337,N10
8,11204.929163417337,N10
24,11204.929163417337,N10
30,11204.929163417337,N10
31,11204.929163417337,N10
25,11204.929163417337,N10
9,11204.929163417337,N10
19,11204.929163417337,N10
33,151237.38416466158,N10
27,11204.929163417337,N10
26,11204.929163417337,N10
32,151237.38416466158,N10
96,151237.38416466158,N10
82,151237.38416466158,N10
55,151237.38416466158,N10
41,151237.38416466158,N10
69,151237.38416466158,N10
68,151237.38416466158,N10
40,151237.38416466158,N10
54,151237.38416466158,N10
83,151237.38416466158,N10
97,151237.38416466158,N10
81,151237.38416466158,N10
95,151237.38416466158,N10
42,151237.38416466158,N10
56,151237.38416466158,N10
57,151237.38416466158,N10
43,151237.38416466158,N10
94,151237.38416466158,N10
80,151237.38416466158,N10
84,151237.38416466158,N10
90,151237.38416466158,N10
47,151237.38416466158,N10
53,151237.38416466158,N10
52,151237.38416466158,N10
46,151237.38416466158,N10
91,151237.38416466158,N10
85,151237.38416466158,N10
93,151237.38416466158,N10
87,151237.38416466158,N10
78,151237.38416466158,N10
50,151237.38416466158,N10
44,151237.38416466158,N10
45,151237.38416466158,N10
51,151237.38416466158,N10
79,151237.38416466158,N10
86,151237.38416466158,N10
92,151237.38416466158,N10
74,151237.38416466158,N10
60,151237.38416466158,N10
48,151237.38416466158,N10
49,151237.38416466158,N10
61,151237.38416466158,N10
75,151237.38416466158,N10
88,151237.38416466158,N10
63,151237.38416466158,N10
77,151237.38416466158,N10
76,151237.38416466158,N10
62,151237.38416466158,N10
89,151237.38416466158,N10
99,151237.38416466158,N10
66,151237.38416466158,N10
72,151237.38416466158,N10
100,151237.38416466158,N10
73,151237.38416466158,N10
67,151237.38416466158,N10
98,151237.38416466158,N10
59,151237.38416466158,N10
71,151237.38416466158,N10
65,151237.38416466158,N10
64,151237.38416466158,N10
70,151237.38416466158,N10
58,151237.38416466158,N10
17,11204.929163417337,N10
7,11204.929163417337,N10
6,11204.929163417337,N10
16,11204.929163417337,N10
4,3533.5189767568536,N10
14,11204.929163417337,N10
28,11204.929163417337,N10
29,11204.929163417337,N10
15,11204.929163417337,N10
5,11204.929163417337,N10
39,151237.38416466158,N10
1,2065.737206286282,N10
11,11204.929163417337,N10
10,11204.929163417337,N10
38,151237.38416466158,N10
12,11204.929163417337,N10
2,3533.5189767568536,N10
3,3533.5189767568536,N10
13,11204.929163417337,N10
