GENERATION,FITNESS,NODE
91,4962.456141530292,N14
85,4962.456141530292,N14
52,842.9446789457828,N14
46,842.9446789457828,N14
47,842.9446789457828,N14
53,842.9446789457828,N14
84,4962.456141530292,N14
90,4962.456141530292,N14
86,4962.456141530292,N14
92,4962.456141530292,N14
45,754.1877986030247,N14
51,842.9446789457828,N14
79,4962.456141530292,N14
9,183.22382300961783,N14
8,183.22382300961783,N14
78,4962.456141530292,N14
50,842.9446789457828,N14
44,754.1877986030247,N14
93,4962.456141530292,N14
87,4962.456141530292,N14
83,4962.456141530292,N14
97,4962.456141530292,N14
68,4962.456141530292,N14
40,754.1877986030247,N14
54,842.9446789457828,N14
55,842.9446789457828,N14
41,754.1877986030247,N14
69,4962.456141530292,N14
96,4962.456141530292,N14
82,4962.456141530292,N14
94,4962.456141530292,N14
80,4962.456141530292,N14
57,842.9446789457828,N14
43,754.1877986030247,N14
42,754.1877986030247,N14
56,842.9446789457828,N14
81,4962.456141530292,N14
95,4962.456141530292,N14
31,754.1877986030247,N14
25,754.1877986030247,N14
19,754.1877986030247,N14
18,754.1877986030247,N14
24,754.1877986030247,N14
30,754.1877986030247,N14
26,754.1877986030247,N14
32,754.1877986030247,N14
33,754.1877986030247,N14
27,754.1877986030247,N14
100,4962.456141530292,N14
23,754.1877986030247,N14
37,754.1877986030247,N14
36,754.1877986030247,N14
22,754.1877986030247,N14
34,754.1877986030247,N14
20,754.1877986030247,N14
21,754.1877986030247,N14
35,754.1877986030247,N14
10,183.22382300961783,N14
38,754.1877986030247,N14
39,754.1877986030247,N14
11,183.22382300961783,N14
13,754.1877986030247,N14
12,754.1877986030247,N14
16,754.1877986030247,N14
17,754.1877986030247,N14
29,754.1877986030247,N14
15,754.1877986030247,N14
14,754.1877986030247,N14
28,754.1877986030247,N14
98,4962.456141530292,N14
73,4962.456141530292,N14
67,4962.456141530292,N14
3,66.51045867722961,N14
2,66.51045867722961,N14
66,4962.456141530292,N14
72,4962.456141530292,N14
99,4962.456141530292,N14
64,4962.456141530292,N14
70,4962.456141530292,N14
58,842.9446789457828,N14
1,66.51045867722961,N14
59,842.9446789457828,N14
71,4962.456141530292,N14
65,4962.456141530292,N14
49,842.9446789457828,N14
61,842.9446789457828,N14
75,4962.456141530292,N14
5,183.22382300961783,N14
4,66.51045867722961,N14
74,4962.456141530292,N14
60,842.9446789457828,N14
48,842.9446789457828,N14
89,4962.456141530292,N14
76,4962.456141530292,N14
62,842.9446789457828,N14
6,183.22382300961783,N14
7,183.22382300961783,N14
63,4962.456141530292,N14
77,4962.456141530292,N14
88,4962.456141530292,N14
