EMITTER_COEFFICIENT_SOLUTION,PRESSURE_OUTPUT,OUTPUT_DEMAND,FITNESS,NODE
0.2219184275485793,25.09208534098096,23.0,14.88949867213324,N8
0.8349872343878716,24.904428855989742,23.0,3.924370882811519,N8
0.3042105819722361,25.067075613708493,23.0,10.849381153585483,N8
0.9716663146202008,24.862179558020664,23.0,3.366241582806804,N8
0.5742611449284961,24.984609779238514,23.0,5.726163734225025,N8
0.6229465111653066,24.96967917074745,23.0,5.275163091410302,N8
0.6890530340192832,24.949375230925973,23.0,4.764819503565968,N8
0.5948423223483851,24.97830038233724,23.0,5.526498848412757,N8
0.7389136335286649,24.934037788591763,23.0,4.440320258062743,N8
0.2440335279629387,25.085369814386933,23.0,13.536020795035936,N8
0.0122224514916277,25.155557395502903,23.0,271.0486967414372,N8
0.6829776974262564,24.95124267843467,23.0,4.807597750224087,N8
0.8081735805684432,24.91269995953477,23.0,4.056024899880508,N8
0.9326399542363324,24.87425814385904,23.0,3.508911971235127,N8
0.535059568319543,24.99661794507902,23.0,6.14897146229325,N8
0.1944477989276586,25.100421432738617,23.0,16.999477706619846,N8
0.1271876559128167,25.120805052131587,23.0,26.01340600191232,N8
0.6982035948772932,24.946561955233555,23.0,4.701793137825841,N8
0.4866652766368843,25.01142497328349,23.0,6.764902239973963,N8
0.8562455657172089,24.897867322887183,23.0,3.8258555259501774,N8
0.7452105627743951,24.932099394466054,23.0,4.402428159573272,N8
0.3649550287103015,25.04857836404032,23.0,9.036002608903448,N8
0.8368757903875591,24.903846085076303,23.0,3.9154162897191855,N8
0.8470035175820819,24.90072038638992,23.0,3.868077169399649,N8
0.2907726020193323,25.071163462132464,23.0,11.352888878268768,N8
0.175411862870516,25.106194260323928,23.0,18.849249856104564,N8
0.8427908315278109,24.902020637510898,23.0,3.887629893835722,N8
0.3652591139815634,25.04848569028196,23.0,9.028442188505077,N8
0.5955877499329559,24.978071798405463,23.0,5.519526202972578,N8
0.5465585864484584,24.993096880813365,23.0,6.018661873378405,N8
0.752441808630229,24.929872996569014,23.0,4.359696348201562,N8
0.5772930271477156,24.98368053690601,23.0,5.695856119443054,N8
0.6534835650105387,24.960304410699752,23.0,5.02658160024244,N8
0.7599164456429205,24.92757122230727,23.0,4.316381302798248,N8
0.5678418204047991,24.986576993030944,23.0,5.791401487521097,N8
0.4597390300857221,25.019654803905247,23.0,7.163736079663059,N8
0.4986641265423132,25.00775557613912,23.0,6.601043784450007,N8
0.4098695274603431,25.03488183198696,23.0,8.040851548706755,N8
0.0262467349385117,25.15132432178169,23.0,126.22361698531452,N8
0.2554018969986341,25.0819160747658,23.0,12.931475710790316,N8
0.8741510729291059,24.892337883182385,23.0,3.7465968780052616,N8
0.3021318424231113,25.067708066867667,23.0,10.924340981419348,N8
0.5636819762471149,24.987851605991,23.0,5.834470353899435,N8
0.5431176644186463,24.99415062356325,23.0,6.057076587901647,N8
0.3120604078657852,25.0646869926374,23.0,10.575321068996812,N8
0.9313648320482972,24.87465258978083,23.0,3.5137753033615686,N8
0.8823413084945074,24.88980779234905,23.0,3.7114155151628943,N8
0.2971617850135587,25.069220053043328,23.0,11.107813768181916,N8
0.9958189898463244,24.85469836299854,23.0,3.283550262677968,N8
0.0108495161159435,25.15597173528522,23.0,305.3403261944117,N8
