GENERATION,FITNESS,NODE
48,3083.4266133192214,N8
60,3083.4266133192214,N8
74,3083.4266133192214,N8
75,3083.4266133192214,N8
61,3083.4266133192214,N8
49,3083.4266133192214,N8
88,3083.4266133192214,N8
77,3083.4266133192214,N8
63,3083.4266133192214,N8
62,3083.4266133192214,N8
76,3083.4266133192214,N8
89,3083.4266133192214,N8
99,10017.88782643954,N8
72,3083.4266133192214,N8
66,3083.4266133192214,N8
67,3083.4266133192214,N8
73,3083.4266133192214,N8
98,10017.88782643954,N8
65,3083.4266133192214,N8
71,3083.4266133192214,N8
59,3083.4266133192214,N8
58,3083.4266133192214,N8
70,3083.4266133192214,N8
64,3083.4266133192214,N8
17,1062.310895307466,N8
16,1062.310895307466,N8
28,3083.4266133192214,N8
14,1062.310895307466,N8
15,1062.310895307466,N8
29,3083.4266133192214,N8
11,586.3470131812577,N8
39,3083.4266133192214,N8
9,586.3470131812577,N8
8,586.3470131812577,N8
38,3083.4266133192214,N8
10,586.3470131812577,N8
12,586.3470131812577,N8
13,1062.310895307466,N8
22,1062.310895307466,N8
36,3083.4266133192214,N8
6,586.3470131812577,N8
7,586.3470131812577,N8
37,3083.4266133192214,N8
23,1062.310895307466,N8
35,3083.4266133192214,N8
21,1062.310895307466,N8
5,586.3470131812577,N8
100,10017.88782643954,N8
4,586.3470131812577,N8
20,1062.310895307466,N8
34,3083.4266133192214,N8
30,3083.4266133192214,N8
24,1062.310895307466,N8
18,1062.310895307466,N8
1,46.31169470525366,N8
19,1062.310895307466,N8
25,3083.4266133192214,N8
31,3083.4266133192214,N8
27,3083.4266133192214,N8
33,3083.4266133192214,N8
3,461.72400749745134,N8
2,170.73423381600517,N8
32,3083.4266133192214,N8
26,3083.4266133192214,N8
82,3083.4266133192214,N8
96,10017.88782643954,N8
69,3083.4266133192214,N8
41,3083.4266133192214,N8
55,3083.4266133192214,N8
54,3083.4266133192214,N8
40,3083.4266133192214,N8
68,3083.4266133192214,N8
97,10017.88782643954,N8
83,3083.4266133192214,N8
95,10017.88782643954,N8
81,3083.4266133192214,N8
56,3083.4266133192214,N8
42,3083.4266133192214,N8
43,3083.4266133192214,N8
57,3083.4266133192214,N8
80,3083.4266133192214,N8
94,10017.88782643954,N8
90,10017.88782643954,N8
84,3083.4266133192214,N8
53,3083.4266133192214,N8
47,3083.4266133192214,N8
46,3083.4266133192214,N8
52,3083.4266133192214,N8
85,3083.4266133192214,N8
91,10017.88782643954,N8
87,3083.4266133192214,N8
93,10017.88782643954,N8
44,3083.4266133192214,N8
50,3083.4266133192214,N8
78,3083.4266133192214,N8
79,3083.4266133192214,N8
51,3083.4266133192214,N8
45,3083.4266133192214,N8
92,10017.88782643954,N8
86,3083.4266133192214,N8
